IRUC;DEPARTAMENTO;PROVINCIA;DISTRITO;Sexo;Cargo Informante;Cargo Informante otro;DESC_CIIU;Año funcionamiento;Empresa actualmente;Nivel ventas;Porcentaje;Capacidad operativa 2do trimestre;Modalidad ventas segundo trimentre;Disminución de la demanda de sus productos o servicios;Paralización de la producción a causa de la pandemia;Dificultad en la exportación de sus productos;Desabastecimiento de materias primas e insumos del mercado nacional;Desabastecimiento de materias primas e insumos del extranjero;Disminución de la inversión en maquinaria y equipos;Retraso en el pago de facturas;Retraso en el cobro de facturas;Enfermedad de trabajadores por el COVID-19;Pérdida de capital de trabajo;Altos costos para implementar planes de seguridad;¿Otro?;¿Otro? (Especifique);NO TUVO PROBLEMAS;¿Qué porcentaje de trabajadores laboró en la empresa en el segundo trimestre 2020 (Abril-Mayo-Junio); ¿Cuáles son las modalidades que ha adoptado la empresa para las labores de sus trabajadores?;TAMANO_EMPRESA
155253;LIMA;LIMA;PUENTE PIEDRA;2;Gerente/a general;;Instalaciones de fontanería, calefacción y aire acondicionado;2009;Operativa;Disminuyó;30;De 41 a 60%;Solo de forma presencial;1;1;1;1;1;1;1;1;1;0;1;0;;0;De 21 a 40%;Solo trabajo presencial;Gran empresa
155254;LIMA;LIMA;MIRAFLORES;2;Otro;JEFE DE FINANZAS;Construcción de edificios;2010;Operativa;Disminuyó;60;De 21 a 40%;Presencial y delivery;0;1;0;0;0;0;0;0;0;0;0;0;;0;Hasta 20%;Solo trabajo remoto;Micro empresa
155255;LIMA;LIMA;LIMA;2;Contador/a;;Elaboración y conservación de pescado, crustáceos y moluscos;2014;Operativa;Disminuyó;70;De 21 a 40%;Solo de forma presencial;1;1;0;0;0;0;0;1;0;1;0;0;;0;De 41 a 60%;Trabajo mixto;Pequeña empresa
155256;LIMA;LIMA;SAN BORJA;2;Otro;REPRESENTANTE LEGAL;Otras actividades de telecomunicación;2008;Inoperativa;;;;;;;;;;;;;;;;;;;;;Mediana empresa
155257;LIMA;LIMA;SAN MIGUEL;1;Gerente/a general;;Fabricación de productos metálicos para uso estructural;2010;Operativa;Disminuyó;80;Hasta 20%;Presencial y delivery;1;1;1;1;1;0;1;1;0;0;1;0;;0;De 61 a 80%;Trabajo mixto;Mediana empresa
155258;LIMA;LIMA;LA VICTORIA;1;Contador/a;;Venta al por mayor de productos textiles, prendas de vestir y calzado;2010;Operativa;NO REALIO VENTAS;;Hasta 20%;;1;1;0;0;0;0;1;1;1;0;1;0;;0;De 21 a 40%;Trabajo mixto;Pequeña empresa
155259;LIMA;LIMA;LA MOLINA;2;Gerente/a general;;Fabricación de muebles;2010;Parcialmente operativa;NO REALIO VENTAS;;Hasta 20%;;1;1;0;1;0;0;0;1;0;1;0;0;;0;Hasta 20%;Solo trabajo remoto;Mediana empresa
155260;LIMA;LIMA;PUEBLO LIBRE;1;Propietario/a;;Fabricación de prendas de vestir, excepto prendas de piel;2010;Inoperativa;NO REALIO VENTAS;;Hasta 20%;;1;1;1;1;0;0;0;0;1;0;0;0;;0;Hasta 20%;Solo trabajo remoto;Gran empresa
155261;LIMA;LIMA;ATE;2;Gerente/a general;;Transporte de carga por carretera;2009;Parcialmente operativa;Disminuyó;80;Hasta 20%;Por otra modalidad;0;0;0;0;0;0;0;1;1;1;1;1;PAGOS OBLIGACIONES SIN TENER INGRESOS;0;Hasta 20%;Trabajo mixto;Mediana empresa
155262;LIMA;LIMA;SAN MARTIN DE PORRES;2;Administrador/a;;Transporte de carga por carretera;2010;Parcialmente operativa;Disminuyó;70;De 41 a 60%;Solo a traves de delivery;1;0;0;0;0;1;1;1;0;0;0;0;;0;De 21 a 40%;Trabajo mixto;Mediana empresa
155263;LIMA;LIMA;SANTIAGO DE SURCO;1;Otro;ASISTENTE(A) ADMINISTRATIVO;Actividades de restaurantes y de servicio móvil de comidas;2010;Parcialmente operativa;NO REALIO VENTAS;;Hasta 20%;;0;1;0;0;0;0;0;0;0;0;0;0;;0;Hasta 20%;Solo trabajo presencial;Pequeña empresa
155264;LIMA;LIMA;LIMA;2;Gerente/a general;;Venta al por mayor no especializada;2009;Parcialmente operativa;Disminuyó;60;De 21 a 40%;Por otra modalidad;1;0;0;0;0;0;1;1;0;0;0;0;;0;Hasta 20%;Trabajo mixto;Mediana empresa
155265;LIMA;LIMA;LIMA;1;Contador/a;;Venta al por menor de artículos de ferretería, pinturas y productos de vidrio en comercios especializados;2009;Operativa;Disminuyó;60;De 21 a 40%;Solo online;1;0;1;0;1;0;1;1;0;0;1;0;;0;De 41 a 60%;Trabajo mixto;Pequeña empresa
155266;LIMA;LIMA;MIRAFLORES;1;Administrador/a;;Otras actividades de telecomunicación;2010;Parcialmente operativa;Disminuyó;40;De 41 a 60%;Presencial y delivery;1;1;0;1;1;0;1;0;1;0;1;0;;0;De 81 a 100%;Trabajo mixto;Pequeña empresa
155267;LIMA;LIMA;SAN BORJA;2;Gerente/a general;;Otras actividades de servicios personales n.c.p.;2009;Parcialmente operativa;Disminuyó;50;Hasta 20%;Solo a traves de delivery;1;0;0;0;0;0;0;0;1;1;0;0;;0;De 41 a 60%;Solo trabajo remoto;Pequeña empresa
155268;LIMA;LIMA;BARRANCO;2;Propietario/a;;Construcción de edificios;2009;Inoperativa;;;;;;;;;;;;;;;;;;;;;Mediana empresa
155269;LIMA;LIMA;MIRAFLORES;2;Gerente/a general;;Construcción de edificios;2005;Inoperativa;;;;;;;;;;;;;;;;;;;;;Gran empresa
155270;LIMA;LIMA;CHORRILLOS;2;Propietario/a;;Actividades de consultoría de gestión;2009;Parcialmente operativa;NO REALIO VENTAS;;De 41 a 60%;;1;1;0;0;0;0;0;1;0;0;1;0;;0;Hasta 20%;Solo trabajo remoto;Mediana empresa
155271;LIMA;LIMA;CHORRILLOS;2;Otro;GERENTE LOGISTICO;Venta al por menor de otros productos nuevos en comercios especializados;2007;Parcialmente operativa;NO REALIO VENTAS;;Hasta 20%;;0;1;0;0;0;1;0;0;0;1;1;0;;0;Hasta 20%;Solo trabajo remoto;Mediana empresa
155272;LIMA;LIMA;LA VICTORIA;1;Otro;SOCIO(A);Transporte de carga por carretera;2009;Operativa;Disminuyó;50;De 41 a 60%;Solo online;1;0;0;1;1;1;1;1;0;1;1;0;;0;De 41 a 60%;Solo trabajo presencial;Mediana empresa
155273;LIMA;LIMA;SAN BORJA;2;Gerente/a general;;Construcción de edificios;2008;Operativa;NO REALIO VENTAS;;De 21 a 40%;;1;1;0;0;0;0;0;0;0;0;0;1;RESOLUCIÓN DE CONTRATO CON ENTIDAD QUE NOS CONTRATÓ;0;De 81 a 100%;Solo trabajo remoto;Mediana empresa
155274;LIMA;LIMA;RIMAC;2;Administrador/a;;Actividades de restaurantes y de servicio móvil de comidas;2015;Operativa;Disminuyó;20;Hasta 20%;Solo online;1;1;0;1;0;0;1;0;0;0;0;0;;0;Hasta 20%;Solo trabajo presencial;Gran empresa
155275;LIMA;LIMA;PUEBLO LIBRE;2;Administrador/a;;Otras actividades de apoyo al transporte;2008;Operativa;Disminuyó;50;De 41 a 60%;Presencial y delivery;1;0;0;0;0;0;1;1;0;1;0;0;;0;De 81 a 100%;Trabajo mixto;Mediana empresa
155276;LIMA;LIMA;ATE;1;Contador/a;;Elaboración de otros productos alimenticios n.c.p.;2012;Operativa;Disminuyó;50;De 41 a 60%;Solo online;1;1;0;0;0;0;1;1;0;1;1;0;;0;De 61 a 80%;Solo trabajo presencial;Micro empresa
155277;LIMA;LIMA;CHORRILLOS;1;Contador/a;;Venta al por mayor no especializada;2000;Operativa;Disminuyó;45;De 21 a 40%;Presencial y delivery;1;1;0;0;0;1;1;1;1;0;1;0;;0;De 61 a 80%;Trabajo mixto;Pequeña empresa
155278;LIMA;LIMA;SAN JUAN DE MIRAFLORES;1;Otro;DIRECTOR(A);Enseñanza pre-escolar y primaria;2000;Parcialmente operativa;Disminuyó;70;Hasta 20%;Presencial y delivery;0;0;0;0;0;0;0;1;0;0;0;0;;0;De 61 a 80%;Solo trabajo remoto;Mediana empresa
155279;LIMA;LIMA;ATE;1;Otro;ASISTENTE(A) CONTABLE;Transporte de carga por carretera;2009;Operativa;Disminuyó;50;De 21 a 40%;Solo online;1;0;0;0;0;0;1;1;0;1;1;0;;0;De 61 a 80%;Solo trabajo presencial;Mediana empresa
155280;LIMA;LIMA;SAN ISIDRO;1;Propietario/a;;Seguros generales;2007;Parcialmente operativa;Disminuyó;55;De 41 a 60%;Por otra modalidad;1;0;0;0;0;0;0;0;0;0;0;0;;0;De 81 a 100%;Trabajo mixto;Mediana empresa
155281;LIMA;LIMA;SAN ISIDRO;1;Contador/a;;Transporte de carga por carretera;2007;Parcialmente operativa;Disminuyó;50;De 41 a 60%;Solo de forma presencial;1;0;0;0;0;1;0;1;0;0;1;0;;0;De 41 a 60%;Trabajo mixto;Micro empresa
155282;LIMA;LIMA;LIMA;2;Gerente/a general;;Elaboración de vinos;2006;Operativa;Disminuyó;50;De 21 a 40%;Solo de forma presencial;1;1;0;1;0;0;1;0;0;1;0;0;;0;De 21 a 40%;Solo trabajo presencial;Gran empresa
155283;LIMA;LIMA;SAN MIGUEL;1;Otro;EJECUTIVA AREA COMERCIAL;Otras actividades de servicios de apoyo a las empresas n.c.p.;2008;Operativa;Disminuyó;40;De 41 a 60%;Por otra modalidad;1;0;0;0;0;0;0;1;0;0;1;0;;0;De 81 a 100%;Trabajo mixto;Pequeña empresa
155284;LIMA;LIMA;SANTIAGO DE SURCO;1;Otro;REPRESENTANTE LEGAL;Transporte de carga por carretera;2007;Parcialmente operativa;Se mantiene;;De 41 a 60%;Por otra modalidad;1;0;0;0;0;0;1;1;0;0;1;0;;0;De 41 a 60%;Trabajo mixto;Mediana empresa
155285;LIMA;LIMA;SAN JUAN DE MIRAFLORES;2;Administrador/a;;Transporte de carga por carretera;2010;Operativa;Disminuyó;30;De 81 a 100%;Solo online;1;0;0;0;0;0;0;0;0;0;1;0;;0;De 81 a 100%;Solo trabajo presencial;Mediana empresa
155286;LIMA;LIMA;ANCON;1;Contador/a;;Construcción de edificios;2007;Parcialmente operativa;Disminuyó;90;Hasta 20%;Solo de forma presencial;1;1;0;0;0;1;1;1;0;0;1;0;;0;Hasta 20%;Trabajo mixto;Pequeña empresa
155287;LIMA;LIMA;LA MOLINA;1;Otro;ASISTENTE(A) ADMINISTRATIVO;Venta al por mayor de materias primas agropecuarias y animales vivos;2007;Operativa;Disminuyó;50;De 61 a 80%;Solo a traves de delivery;1;1;0;1;0;0;1;1;0;0;0;0;;0;De 61 a 80%;Trabajo mixto;Mediana empresa
155288;CALLAO;CALLAO;CALLAO;2;Otro;REPRESENTANTE LEGAL;Transporte de carga por carretera;2007;Parcialmente operativa;Disminuyó;60;De 41 a 60%;Solo de forma presencial;1;0;0;1;0;1;1;1;1;1;1;0;;0;De 61 a 80%;Trabajo mixto;Pequeña empresa
155289;LIMA;LIMA;COMAS;2;Contador/a;;Transporte de carga por carretera;2007;Parcialmente operativa;Disminuyó;50;De 21 a 40%;Solo online;1;0;0;0;0;0;0;0;0;0;0;0;;0;De 21 a 40%;Solo trabajo presencial;Mediana empresa
155290;LIMA;LIMA;SANTA ANITA;2;Gerente/a general;;Transporte de carga por carretera;2007;Operativa;Disminuyó;60;De 61 a 80%;Solo de forma presencial;0;1;0;0;0;0;1;1;1;0;0;0;;0;De 41 a 60%;Solo trabajo presencial;Mediana empresa
155291;LIMA;LIMA;CHORRILLOS;2;Gerente/a general;;Venta al por mayor no especializada;2007;Parcialmente operativa;Disminuyó;70;De 41 a 60%;Solo online;1;1;0;0;0;0;0;0;0;1;1;0;;0;De 41 a 60%;Trabajo mixto;Mediana empresa
155292;LIMA;LIMA;LIMA;2;Gerente/a general;;"Tratamiento y revestimiento de metales; maquinado";2007;Parcialmente operativa;Disminuyó;95;Hasta 20%;Solo online;1;1;0;0;0;0;1;1;0;1;1;0;;0;Hasta 20%;Trabajo mixto;Pequeña empresa
155293;LIMA;LIMA;LIMA;2;Contador/a;;Construcción de edificios;2006;Inoperativa;;;;;;;;;;;;;;;;;;;;;Micro empresa
155294;LIMA;LIMA;MIRAFLORES;2;Otro;ASISTENTE DE PROPIETARIO;Actividades de alojamiento para estancias cortas;2014;Parcialmente operativa;Disminuyó;95;Hasta 20%;Solo de forma presencial;1;0;0;0;0;1;1;1;0;1;0;0;;0;Hasta 20%;Solo trabajo presencial;Mediana empresa
155295;LIMA;LIMA;SAN BORJA;1;Otro;ASISTENTE(A) ADMINISTRATIVO;Construcción de edificios;2012;Parcialmente operativa;NO REALIO VENTAS;;Hasta 20%;;1;1;0;0;0;1;1;0;0;0;1;0;;0;Hasta 20%;Solo trabajo remoto;Pequeña empresa
155296;LIMA;LIMA;SAN BORJA;1;Gerente/a general;;Actividades de consultoría de gestión;2006;Parcialmente operativa;Disminuyó;90;Hasta 20%;Presencial y delivery;1;0;0;0;0;0;0;1;0;0;0;0;;0;Hasta 20%;Solo trabajo remoto;Mediana empresa
155297;LIMA;LIMA;SAN ISIDRO;1;Contador/a;;Otros tipos de intermediación monetaria;2006;Operativa;Disminuyó;8;De 81 a 100%;Presencial y delivery;1;0;0;0;0;0;0;0;1;0;1;1;RETRASO EN EL COBRO DE LAS COLOCACIONES;0;De 81 a 100%;Trabajo mixto;Micro empresa
155298;LIMA;LIMA;SURQUILLO;2;Otro;ASESOR INMOBILIARIO;Construcción de edificios;2000;Operativa;Disminuyó;95;Hasta 20%;Presencial y delivery;1;1;0;0;0;0;0;0;1;0;1;0;;0;Hasta 20%;Trabajo mixto;Pequeña empresa
155299;LIMA;LIMA;SAN ISIDRO;2;Administrador/a;;Actividades inmobiliarias realizadas con bienes propios o arrendados;2006;Operativa;Se mantiene;;Hasta 20%;Presencial y delivery;0;0;0;0;0;0;0;1;0;0;0;0;;0;De 81 a 100%;Solo trabajo remoto;Mediana empresa
155300;LIMA;LIMA;SAN MIGUEL;2;Otro;JEFE DE GESTION Y CONTROL;Otras actividades de telecomunicación;2005;Parcialmente operativa;Disminuyó;60;De 61 a 80%;Solo online;1;0;0;0;1;1;0;1;0;0;1;0;;0;De 41 a 60%;Trabajo mixto;Pequeña empresa
155301;LIMA;LIMA;SANTIAGO DE SURCO;1;Administrador/a;;Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica;2005;Parcialmente operativa;Disminuyó;80;Hasta 20%;Presencial y delivery;1;1;0;0;0;1;1;1;0;1;0;0;;0;Hasta 20%;Solo trabajo remoto;Mediana empresa
155302;CALLAO;CALLAO;BELLAVISTA;2;Contador/a;;Fabricación de productos metálicos para uso estructural;2005;Parcialmente operativa;Disminuyó;50;De 41 a 60%;Solo a traves de delivery;1;0;0;0;0;1;1;1;0;0;0;0;;0;De 81 a 100%;Trabajo mixto;Mediana empresa
155303;LIMA;LIMA;MIRAFLORES;1;Administrador/a;;Actividades de restaurantes y de servicio móvil de comidas;2005;Parcialmente operativa;Disminuyó;80;De 21 a 40%;Solo a traves de delivery;1;1;0;1;0;1;1;1;0;1;1;0;;0;De 21 a 40%;Trabajo mixto;Pequeña empresa
155304;LIMA;LIMA;BREÑA;1;Administrador/a;;Venta al por mayor de materiales de construcción, artículos de ferretería y equipo y materiales de fontanería y calefacción;2005;Operativa;NO REALIO VENTAS;;Hasta 20%;;0;1;0;0;0;0;0;0;0;0;0;0;;0;Hasta 20%;Solo trabajo remoto;Mediana empresa
155305;LIMA;LIMA;SAN JUAN DE LURIGANCHO;1;Administrador/a;;Otras actividades de venta al por menor no realizadas en comercios, puestos de venta o mercados;2010;Inoperativa;NO REALIO VENTAS;;Hasta 20%;;1;0;0;0;0;0;0;1;0;0;0;0;;0;Hasta 20%;Solo trabajo presencial;Mediana empresa
155306;LIMA;LIMA;INDEPENDENCIA;2;Administrador/a;;Fabricación de calzado;2005;Operativa;Disminuyó;85;Hasta 20%;Solo a traves de delivery;1;1;0;1;1;0;0;1;1;0;0;0;;0;De 21 a 40%;Trabajo mixto;Mediana empresa
155307;LIMA;LIMA;MIRAFLORES;2;Contador/a;;Otras actividades de apoyo al transporte;2005;Inoperativa;;;;;;;;;;;;;;;;;;;;;Gran empresa
155308;LIMA;LIMA;SAN ISIDRO;1;Otro;ASISTENTE;Actividades de médicos y odontólogos;2004;Parcialmente operativa;Disminuyó;70;Hasta 20%;Solo de forma presencial;1;0;0;0;0;0;0;0;0;0;0;0;;0;De 21 a 40%;Solo trabajo presencial;Mediana empresa
155309;LIMA;LIMA;SAN ISIDRO;2;Otro;GERENTE COMERCIAL;Venta al por mayor de materiales de construcción, artículos de ferretería y equipo y materiales de fontanería y calefacción;2004;Parcialmente operativa;Disminuyó;90;Hasta 20%;Solo a traves de delivery;1;0;0;1;0;0;1;1;0;1;1;0;;0;Hasta 20%;Trabajo mixto;Mediana empresa
155310;LIMA;LIMA;SAN JUAN DE MIRAFLORES;2;Otro;COORDINADOR ACADEMICO;Enseñanza superior;2012;Operativa;Aumentó;40;Hasta 20%;Presencial y delivery;0;0;0;0;0;1;0;1;0;1;0;0;;0;De 21 a 40%;Solo trabajo remoto;Gran empresa
155311;LIMA;LIMA;SAN MARTIN DE PORRES;2;Administrador/a;;Venta al por mayor no especializada;2004;Parcialmente operativa;Disminuyó;70;Hasta 20%;Solo a traves de delivery;1;0;0;0;0;0;0;1;0;0;1;0;;0;Hasta 20%;Trabajo mixto;Mediana empresa
155312;LIMA;LIMA;SAN MIGUEL;2;Gerente/a general;;Transporte de carga por carretera;2004;Operativa;Aumentó;25;De 81 a 100%;Solo a traves de delivery;0;0;0;0;0;0;1;0;1;0;1;0;;0;De 81 a 100%;Trabajo mixto;Mediana empresa
155313;LIMA;LIMA;LIMA;2;Administrador/a;;Transporte de carga por carretera;2003;Parcialmente operativa;Disminuyó;70;Hasta 20%;Solo de forma presencial;1;0;0;0;0;0;0;0;0;0;0;0;;0;Hasta 20%;Solo trabajo presencial;Pequeña empresa
155314;LIMA;LIMA;LA VICTORIA;1;Gerente/a general;;Venta al por mayor de otros tipos de maquinaria y equipo;2003;Inoperativa;Disminuyó;90;Hasta 20%;Presencial y delivery;1;0;0;0;0;0;1;1;0;1;0;0;;0;De 21 a 40%;Solo trabajo remoto;Mediana empresa
155315;LIMA;LIMA;SANTIAGO DE SURCO;1;Gerente/a general;;Otras actividades de servicios personales n.c.p.;2003;Parcialmente operativa;Disminuyó;95;Hasta 20%;Presencial y delivery;1;0;0;0;0;0;0;0;0;0;0;0;;0;De 41 a 60%;Trabajo mixto;Gran empresa
155316;LIMA;LIMA;PUENTE PIEDRA;2;Otro;ASISTENTE(A) CONTABLE;"Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques";2003;Inoperativa;NO REALIO VENTAS;;Hasta 20%;;1;1;0;0;0;0;1;1;0;1;1;0;;0;Hasta 20%;Solo trabajo presencial;Gran empresa
155317;LIMA;LIMA;ATE;2;Otro;ASISTENTE DEL PROPIETARIO;Generación, transmisión y distribución de energía eléctrica;2005;Inoperativa;;;;;;;;;;;;;;;;;;;;;Mediana empresa
155318;LIMA;LIMA;BREÑA;2;Otro;ASISTENTE(A) ADMINISTRATIVO;Otras actividades de servicios personales n.c.p.;2006;Operativa;Disminuyó;50;De 61 a 80%;Por otra modalidad;1;1;0;0;0;0;0;0;0;1;0;0;;0;De 41 a 60%;Trabajo mixto;Pequeña empresa
155319;LIMA;LIMA;LINCE;2;Gerente/a general;;Otras actividades de servicios de apoyo a las empresas n.c.p.;2002;Operativa;Disminuyó;10;Hasta 20%;Solo de forma presencial;1;0;0;0;0;0;0;0;0;0;1;0;;0;De 81 a 100%;Solo trabajo presencial;Gran empresa
155320;LIMA;LIMA;SANTIAGO DE SURCO;2;Gerente/a general;;Fabricación de muebles;2006;Parcialmente operativa;NO REALIO VENTAS;;Hasta 20%;;1;1;0;0;0;0;0;0;0;0;1;0;;0;Hasta 20%;Solo trabajo presencial;Gran empresa
155321;LIMA;LIMA;CHORRILLOS;2;Administrador/a;;Fabricación de muebles;2003;Parcialmente operativa;Disminuyó;70;Hasta 20%;Solo online;1;1;0;1;1;1;1;1;1;1;1;0;;0;Hasta 20%;Trabajo mixto;Mediana empresa
155322;LIMA;LIMA;LIMA;2;Otro;SECRETARIO DE ECONOMIA;Actividades de otras asociaciones n.c.p.;2002;Operativa;Se mantiene;;De 81 a 100%;Por otra modalidad;0;0;0;0;0;0;0;0;0;0;0;0;;1;De 81 a 100%;Solo trabajo presencial;Pequeña empresa
155323;LIMA;LIMA;SAN BORJA;2;Administrador/a;;Construcción de edificios;2002;Parcialmente operativa;NO REALIO VENTAS;;Hasta 20%;;1;0;0;0;0;0;0;0;0;0;0;0;;0;Hasta 20%;Trabajo mixto;Mediana empresa
155324;LIMA;LIMA;LOS OLIVOS;1;Administrador/a;;Actividades de restaurantes y de servicio móvil de comidas;2000;Parcialmente operativa;Disminuyó;80;Hasta 20%;Presencial y delivery;1;0;0;0;0;0;0;0;0;0;0;0;;0;De 41 a 60%;Trabajo mixto;Gran empresa
155325;LIMA;LIMA;SAN LUIS;2;Administrador/a;;Actividades de restaurantes y de servicio móvil de comidas;1990;Parcialmente operativa;NO REALIO VENTAS;;De 21 a 40%;;1;1;0;1;0;0;1;1;1;1;1;0;;0;Hasta 20%;Trabajo mixto;Mediana empresa
155326;LIMA;LIMA;JESUS MARIA;2;Otro;RECURSOS HUMANOS;Actividades de alojamiento para estancias cortas;2013;Inoperativa;NO REALIO VENTAS;;Hasta 20%;;1;0;0;0;0;0;0;0;0;0;0;0;;0;Hasta 20%;Trabajo mixto;Mediana empresa
155327;LIMA;LIMA;MIRAFLORES;1;Administrador/a;;Otras actividades de servicios financieros, excepto las de seguros y fondos de pensiones n.c.p.;2008;Operativa;Disminuyó;50;De 81 a 100%;Solo de forma presencial;1;1;0;1;0;1;0;0;0;0;0;0;;0;De 81 a 100%;Trabajo mixto;Pequeña empresa
155328;LIMA;LIMA;SAN BORJA;1;Otro;GERENTE DE ADMINISTRACION Y FINANZAS;Otras actividades de servicios de apoyo a las empresas n.c.p.;2011;Operativa;NO REALIO VENTAS;;Hasta 20%;;0;0;0;0;0;0;0;0;0;0;0;0;;1;Hasta 20%;Solo trabajo remoto;Pequeña empresa
155330;LIMA;LIMA;SANTIAGO DE SURCO;2;Gerente/a general;;Venta al por mayor no especializada;2009;Parcialmente operativa;Disminuyó;50;De 41 a 60%;Solo online;1;1;0;0;0;0;0;1;0;0;1;0;;0;Hasta 20%;Solo trabajo remoto;Mediana empresa
155331;LIMA;LIMA;MIRAFLORES;1;Otro;ASISTENTE(A) CONTABLE;Actividades de alojamiento para estancias cortas;2008;Parcialmente operativa;Disminuyó;75;De 41 a 60%;Por otra modalidad;1;1;1;0;0;0;1;1;0;1;1;0;;0;De 21 a 40%;Trabajo mixto;Micro empresa
155332;LIMA;LIMA;CARABAYLLO;2;Gerente/a general;;Otras actividades de transporte por vía terrestre;2011;Inoperativa;NO REALIO VENTAS;;Hasta 20%;;1;1;0;0;0;0;0;1;0;0;1;0;;0;Hasta 20%;Solo trabajo remoto;Mediana empresa
155333;LIMA;LIMA;LA MOLINA;2;Gerente/a general;;Venta al por mayor no especializada;1998;Parcialmente operativa;Disminuyó;90;Hasta 20%;Solo a traves de delivery;1;0;0;0;0;0;1;1;0;1;1;0;;0;Hasta 20%;Solo trabajo remoto;Mediana empresa
155334;LIMA;LIMA;MIRAFLORES;1;Contador/a;;Explotación de otras minas y canteras n.c.p.;2008;Operativa;Se mantiene;;De 61 a 80%;Solo de forma presencial;0;1;0;0;0;0;0;0;0;0;0;0;;0;De 61 a 80%;Trabajo mixto;Mediana empresa
155335;LIMA;LIMA;VILLA EL SALVADOR;2;Otro;LOGISTICA;Venta al por mayor de combustibles sólidos, líquidos y gaseosos y productos conexos;2006;Parcialmente operativa;Disminuyó;80;Hasta 20%;Solo de forma presencial;1;1;0;0;1;1;1;1;0;0;1;0;;0;De 21 a 40%;Trabajo mixto;Pequeña empresa
155336;LIMA;LIMA;MIRAFLORES;2;Gerente/a general;;Venta al por mayor de materiales de construcción, artículos de ferretería y equipo y materiales de fontanería y calefacción;2011;Operativa;Disminuyó;90;Hasta 20%;Presencial y delivery;1;0;0;0;0;0;0;1;0;1;0;0;;0;De 81 a 100%;Solo trabajo remoto;Pequeña empresa
155337;LIMA;LIMA;SURQUILLO;1;Otro;ASISTENTE(A) CONTABLE;Fabricación de equipo de irradiación y equipo electrónico de uso médico y terapéutico;2011;Parcialmente operativa;Disminuyó;50;Hasta 20%;Solo a traves de delivery;1;0;1;1;1;1;1;1;0;0;1;0;;0;De 41 a 60%;Trabajo mixto;Mediana empresa
155338;LIMA;LIMA;SAN BORJA;2;Contador/a;;Venta al por mayor de combustibles sólidos, líquidos y gaseosos y productos conexos;2010;Operativa;Disminuyó;30;De 81 a 100%;Solo a traves de delivery;0;0;0;0;0;0;0;0;0;0;1;0;;0;De 81 a 100%;Trabajo mixto;Pequeña empresa
155339;CALLAO;CALLAO;CALLAO;2;Administrador/a;;Construcción de edificios;2008;Parcialmente operativa;Se mantiene;;Hasta 20%;Solo de forma presencial;1;0;0;1;0;0;0;1;0;1;0;0;;0;Hasta 20%;Solo trabajo presencial;Gran empresa
155340;LIMA;LIMA;LINCE;2;Contador/a;;Transporte de carga marítimo y de cabotaje;2000;Parcialmente operativa;Disminuyó;40;De 41 a 60%;Presencial y delivery;1;0;0;0;0;0;1;1;0;0;0;0;;0;De 21 a 40%;Trabajo mixto;Gran empresa
155341;LIMA;LIMA;SANTIAGO DE SURCO;1;Propietario/a;;Extracción de minerales para la fabricación de abonos y productos químicos;2000;Inoperativa;;;;;;;;;;;;;;;;;;;;;Mediana empresa
155342;LIMA;LIMA;MIRAFLORES;2;Contador/a;;Transporte de carga por carretera;2011;Parcialmente operativa;Disminuyó;70;De 21 a 40%;Solo a traves de delivery;1;0;0;0;0;1;1;1;1;1;1;0;;0;Hasta 20%;Trabajo mixto;Mediana empresa
155343;CALLAO;CALLAO;CALLAO;1;Gerente/a general;;Actividades de restaurantes y de servicio móvil de comidas;2011;Inoperativa;NO REALIO VENTAS;;Hasta 20%;;1;1;0;0;0;0;0;0;0;0;1;0;;0;Hasta 20%;Solo trabajo remoto;Gran empresa
155344;LIMA;LIMA;ATE;2;Gerente/a general;;Fabricación de prendas de vestir, excepto prendas de piel;2011;Parcialmente operativa;Disminuyó;70;Hasta 20%;Solo a traves de delivery;1;1;1;0;0;0;0;0;0;0;0;0;;0;De 61 a 80%;Solo trabajo presencial;Mediana empresa
155345;LIMA;LIMA;LA MOLINA;1;Otro;MARKETING;Transporte de carga por carretera;2004;Parcialmente operativa;Disminuyó;60;Hasta 20%;Presencial y delivery;1;1;0;0;0;0;1;1;0;0;1;0;;0;Hasta 20%;Solo trabajo remoto;Mediana empresa
155346;LIMA;LIMA;SANTIAGO DE SURCO;2;Otro;SUPERINTENDENTE;Extracción de otros minerales metalíferos no ferrosos;1996;Operativa;Se mantiene;;De 21 a 40%;Presencial y delivery;0;1;1;0;0;0;0;0;1;0;0;0;;0;De 81 a 100%;Trabajo mixto;Micro empresa
155347;LIMA;LIMA;ATE;2;Propietario/a;;Transporte de carga por carretera;1997;Operativa;Disminuyó;50;De 21 a 40%;Presencial y delivery;1;1;1;0;0;1;1;1;0;1;0;0;;0;Hasta 20%;Solo trabajo remoto;Gran empresa
155348;LIMA;LIMA;CHORRILLOS;1;Otro;COORDINADORA;Enseñanza secundaria de formación general;1995;Parcialmente operativa;Disminuyó;30;Hasta 20%;Presencial y delivery;1;0;0;0;0;0;0;1;1;1;0;0;;0;De 61 a 80%;Solo trabajo remoto;Mediana empresa
